timetable_id,stop_id,stop_sequence,stop_name,connected_routes
5088,798326,5,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5089,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5089,801986,2,Stop & Shop - CVS,"1/Gloucester - Rockport via Eastern Ave, 4/Gloucester - Rockport via Thatcher Road"
5089,801990,3,Shaw's Supermarket,1/Gloucester - Rockport via Eastern Ave
5089,798387,4,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5090,807832,1,Bridge St - Variety Store,8/City of Beverly Shuttle
5090,807841,2,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5090,807842,3,Rantoul St & Edwards St,8/City of Beverly Shuttle
5090,807834,4,Beverly City Hall,8/City of Beverly Shuttle
5090,807836,5,Cabot St & Rantoul St St,8/City of Beverly Shuttle
5090,807857,6,Garden City Apartments,8/City of Beverly Shuttle
5090,807838,7,Beverly Hospital,8/City of Beverly Shuttle
5090,3460638,8,Whole Foods Shopping,8/City of Beverly Shuttle
5090,807851,9,Council on Aging,8/City of Beverly Shuttle
5090,807846,10,Balch St Apartments,8/City of Beverly Shuttle
5090,807864,11,North Beverly Plaza - Shaw's,8/City of Beverly Shuttle
5090,807838,12,Beverly Hospital,8/City of Beverly Shuttle
5090,807849,13,YMCA,8/City of Beverly Shuttle
5090,807848,14,Turtle Creek Apartments,8/City of Beverly Shuttle
5090,2597091,15,Montserrat Station,8/City of Beverly Shuttle
5090,807850,16,Cedar St Apartments,8/City of Beverly Shuttle
5090,807841,17,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5090,807834,18,Beverly City Hall,8/City of Beverly Shuttle
5090,807855,19,Stop & Shop,8/City of Beverly Shuttle
5090,807854,20,Cummings Center,8/City of Beverly Shuttle
5090,3460643,21,Trask Ln & Folly Hill,8/City of Beverly Shuttle
5090,3460648,22,Market Basket,8/City of Beverly Shuttle
5090,807832,23,Bridge St - Variety Store,8/City of Beverly Shuttle
5091,807832,1,Bridge St - Variety Store,8/City of Beverly Shuttle
5091,807841,2,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5091,807842,3,Rantoul St & Edwards St,8/City of Beverly Shuttle
5091,807834,4,Beverly City Hall,8/City of Beverly Shuttle
5091,807836,5,Cabot St & Rantoul St St,8/City of Beverly Shuttle
5091,807857,6,Garden City Apartments,8/City of Beverly Shuttle
5091,807838,7,Beverly Hospital,8/City of Beverly Shuttle
5091,3460638,8,Whole Foods Shopping,8/City of Beverly Shuttle
5091,807851,9,Council on Aging,8/City of Beverly Shuttle
5091,807846,10,Balch St Apartments,8/City of Beverly Shuttle
5091,807864,11,North Beverly Plaza - Shaw's,8/City of Beverly Shuttle
5091,807838,12,Beverly Hospital,8/City of Beverly Shuttle
5091,807849,13,YMCA,8/City of Beverly Shuttle
5091,807848,14,Turtle Creek Apartments,8/City of Beverly Shuttle
5091,2597091,15,Montserrat Station,8/City of Beverly Shuttle
5091,807850,16,Cedar St Apartments,8/City of Beverly Shuttle
5091,807841,17,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5091,807834,18,Beverly City Hall,8/City of Beverly Shuttle
5091,807855,19,Stop & Shop,8/City of Beverly Shuttle
5091,807854,20,Cummings Center,8/City of Beverly Shuttle
5091,3460643,21,Trask Ln & Folly Hill,8/City of Beverly Shuttle
5091,3460648,22,Market Basket,8/City of Beverly Shuttle
5091,807832,23,Bridge St - Variety Store,8/City of Beverly Shuttle
5092,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5092,807762,2,East Main St & Rocky Neck Ave,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5092,798376,3,Niles Beach,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5092,798305,4,Atlantic St & Moorland Rds,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5092,801986,5,Stop & Shop - CVS,"1/Gloucester - Rockport via Eastern Ave, 4/Gloucester - Rockport via Thatcher Road"
5092,798354,6,Good Harbor Beach,4/Gloucester - Rockport via Thatcher Road
5092,801985,7,Cape Hedge Inn,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5092,798325,8,Dock Square,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /Cape Ann Works, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5092,798387,9,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5093,798387,1,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5093,798314,2,Cape Hedge Inn,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5093,4247226,3,Long Beach Dairy Maid,4/Gloucester - Rockport via Thatcher Road
5093,815374,4,Good Harbor Beach,4/Gloucester - Rockport via Thatcher Road
5093,801986,5,Stop & Shop - CVS,"1/Gloucester - Rockport via Eastern Ave, 4/Gloucester - Rockport via Thatcher Road"
5093,807764,6,Atlantic St & Moorland Rds,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5093,807765,7,Niles Beach,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5093,798331,8,East Main St & Rocky Neck Ave,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5093,798326,9,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5093,798353,10,Commuter Rail Station - Gloucester ,"11/Stage Fort Park Shuttle, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 7/Saturday Mall Shuttle, 9/Beverly Commuter, /Blackburn Tripper, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5093,798352,11,Gloucester High School,"2/Gloucester Crossing/Business Express, 4/Gloucester - Rockport via Thatcher Road, 6/Magnolia, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Essex Ave to GHS, Tripper/Magnolia Ave, Atlantic St to GHS, Tripper/Magnolia to GHS, Tripper/Rockport, Lanesville, Washington St to GHS, Tripper/Rocky Neck, Eastern Ave to GHS, Tripper/Washington St, Cherry St to GHS"
5094,798387,1,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5094,798314,2,Cape Hedge Inn,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5094,4247226,3,Long Beach Dairy Maid,4/Gloucester - Rockport via Thatcher Road
5094,815374,4,Good Harbor Beach,4/Gloucester - Rockport via Thatcher Road
5094,801986,5,Stop & Shop - CVS,"1/Gloucester - Rockport via Eastern Ave, 4/Gloucester - Rockport via Thatcher Road"
5094,807764,6,Atlantic St & Moorland Rds,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5094,807765,7,Niles Beach,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5094,798331,8,East Main St & Rocky Neck Ave,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5094,798326,9,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5095,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5095,807762,2,East Main St & Rocky Neck Ave,"4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS"
5095,798376,3,Niles Beach,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5095,798305,4,Atlantic St & Moorland Rds,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5095,801986,5,Stop & Shop - CVS,"1/Gloucester - Rockport via Eastern Ave, 4/Gloucester - Rockport via Thatcher Road"
5095,798354,6,Good Harbor Beach,4/Gloucester - Rockport via Thatcher Road
5095,801985,7,Cape Hedge Inn,"4/Gloucester - Rockport via Thatcher Road, Tripper/Back Shore, Rocky Neck to GHS"
5095,798325,8,Dock Square,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /Cape Ann Works, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5095,798387,9,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5099,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5099,798369,2,Main St & Pleasant St,"11/Stage Fort Park Shuttle, 1/Gloucester - Rockport via Eastern Ave, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /Cruiseship Trolley, /School Trippers, Tripper/Magnolia to GHS"
5099,798353,3,Commuter Rail Station - Gloucester ,"11/Stage Fort Park Shuttle, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 7/Saturday Mall Shuttle, 9/Beverly Commuter, /Blackburn Tripper, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5099,798363,4,Liberty Tree Mall,7/Saturday Mall Shuttle
5099,4247234,5,Northshore Mall At JC Penney Entrance,7/Saturday Mall Shuttle
5100,798363,1,Liberty Tree Mall,7/Saturday Mall Shuttle
5100,4247234,2,Northshore Mall At JC Penney Entrance,7/Saturday Mall Shuttle
5100,798353,3,Commuter Rail Station - Gloucester ,"11/Stage Fort Park Shuttle, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 7/Saturday Mall Shuttle, 9/Beverly Commuter, /Blackburn Tripper, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5100,798326,4,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
5105,798388,1,Train Station - Rockport,"10/Rockport Shuttle, 3/Lanesville, 9/Beverly Commuter, /School Trippers, Tripper/Rockport, Lanesville, Washington St to GHS"
5105,798353,2,Commuter Rail Station - Gloucester ,"11/Stage Fort Park Shuttle, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 7/Saturday Mall Shuttle, 9/Beverly Commuter, /Blackburn Tripper, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5105,807841,3,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5106,807841,1,Commuter Rail Station - Beverly,"8/City of Beverly Shuttle, 9/Beverly Commuter"
5106,798353,2,Commuter Rail Station - Gloucester ,"11/Stage Fort Park Shuttle, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 7/Saturday Mall Shuttle, 9/Beverly Commuter, /Blackburn Tripper, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Downtown Gloucester to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
5106,798388,3,Train Station - Rockport,"10/Rockport Shuttle, 3/Lanesville, 9/Beverly Commuter, /School Trippers, Tripper/Rockport, Lanesville, Washington St to GHS"
6928,798313,1,Meadows Parking Lot - Blue Gate,10/Rockport Shuttle
6928,798387,2,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
6928,798325,3,Dock Square,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /Cape Ann Works, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
6928,798348,4,Front Beach,10/Rockport Shuttle
6928,798308,5,Back Beach,10/Rockport Shuttle
6928,798388,6,Train Station - Rockport,"10/Rockport Shuttle, 3/Lanesville, 9/Beverly Commuter, /School Trippers, Tripper/Rockport, Lanesville, Washington St to GHS"
6928,798313,7,Meadows Parking Lot - Blue Gate,10/Rockport Shuttle
6929,798313,1,Meadows Parking Lot - Blue Gate,10/Rockport Shuttle
6929,798387,2,Rockport Market,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
6929,798325,3,Dock Square,"10/Rockport Shuttle, 1/Gloucester - Rockport via Eastern Ave, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, /Cape Ann Works, /School Trippers, Tripper/Back Shore, Rocky Neck to GHS, Tripper/Rockport, Lanesville, Washington St to GHS"
6929,798348,4,Front Beach,10/Rockport Shuttle
6929,798308,5,Back Beach,10/Rockport Shuttle
6929,798388,6,Train Station - Rockport,"10/Rockport Shuttle, 3/Lanesville, 9/Beverly Commuter, /School Trippers, Tripper/Rockport, Lanesville, Washington St to GHS"
6929,798313,7,Meadows Parking Lot - Blue Gate,10/Rockport Shuttle
7208,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
7208,798908,2,Main St & Hancock St,"11/Stage Fort Park Shuttle, 2A/Gloucester Crossing/Blackburn Express, /Cruiseship Trolley"
7208,807772,3,Gortons of Gloucester,"11/Stage Fort Park Shuttle, 2A/Gloucester Crossing/Blackburn Express"
7208,4247508,4,Across from the Curtis B. Clark Building,2A/Gloucester Crossing/Blackburn Express
7208,798385,5,Prospect St & Pleasant St,"2A/Gloucester Crossing/Blackburn Express, /School Trippers"
7208,4247509,6,Across from McPherson Park,2A/Gloucester Crossing/Blackburn Express
7208,4247510,7,Washington St & Railroad Ave,"2A/Gloucester Crossing/Blackburn Express, 3/Lanesville"
7208,4247221,8,YMCA (Gloucester),"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express"
7208,2455854,9,Gloucester Crossing,"2A/Gloucester Crossing/Blackburn Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7208,4247511,10,Blackburn Industrial Park,2A/Gloucester Crossing/Blackburn Express
7208,4247519,11,Washington St Dunkin Donuts,2A/Gloucester Crossing/Blackburn Express
7208,4247518,12,Washington St MBTA Station,2A/Gloucester Crossing/Blackburn Express
7208,798374,13,McPherson Park,"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7208,802496,14,Prospect St & Pleasant St,"2A/Gloucester Crossing/Blackburn Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7208,798323,15,Curtis - Clark Building,"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7208,798326,16,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
7209,798326,1,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
7209,798908,2,Main St & Hancock St,"11/Stage Fort Park Shuttle, 2A/Gloucester Crossing/Blackburn Express, /Cruiseship Trolley"
7209,807772,3,Gortons of Gloucester,"11/Stage Fort Park Shuttle, 2A/Gloucester Crossing/Blackburn Express"
7209,4247508,4,Across from the Curtis B. Clark Building,2A/Gloucester Crossing/Blackburn Express
7209,798385,5,Prospect St & Pleasant St,"2A/Gloucester Crossing/Blackburn Express, /School Trippers"
7209,4247509,6,Across from McPherson Park,2A/Gloucester Crossing/Blackburn Express
7209,4247510,7,Washington St & Railroad Ave,"2A/Gloucester Crossing/Blackburn Express, 3/Lanesville"
7209,4247221,8,YMCA (Gloucester),"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express"
7209,2455854,9,Gloucester Crossing,"2A/Gloucester Crossing/Blackburn Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7209,4247511,10,Blackburn Industrial Park,2A/Gloucester Crossing/Blackburn Express
7209,4247519,11,Washington St Dunkin Donuts,2A/Gloucester Crossing/Blackburn Express
7209,4247518,12,Washington St MBTA Station,2A/Gloucester Crossing/Blackburn Express
7209,798374,13,McPherson Park,"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7209,802496,14,Prospect St & Pleasant St,"2A/Gloucester Crossing/Blackburn Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7209,798323,15,Curtis - Clark Building,"2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, /School Trippers, Tripper/Downtown Gloucester to GHS"
7209,798326,16,Rose Baker Senior Center,"1/Gloucester - Rockport via Eastern Ave, 2A/Gloucester Crossing/Blackburn Express, 2/Gloucester Crossing/Business Express, 3/Lanesville, 4/Gloucester - Rockport via Thatcher Road, 5/Gloucester - West Gloucester - Essex, 6/Magnolia, 7/Saturday Mall Shuttle, /Blackburn Tripper, /School Trippers, Tripper/Essex Ave to GHS, Tripper/Magnolia to GHS"
